,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
2954,Perfumes Mujer,4711,4711 Remix Cologne Lemon,Eau de cologne,"33,00€",55.6060606060606,"14,65€",5,1
2955,Perfumes Mujer,Pepe Jeans,London Calling for Her,Eau de parfum,"43,00€",30.34883720930233,"29,95€",5,1
2956,Perfumes Mujer,Lancôme,Idole Nectar,Eau de parfum,"99,00€",54.04040404040404,"45,50€",5,1
2957,Perfumes Mujer,Guerlain,L'Instant Magic,Eau de parfum,"132,00€",29.58333333333333,"92,95€",5,1
2958,Perfumes Mujer,Nina Ricci,Nina Nature Ed.Limitada,Eau de toilette,"80,50€",40.43478260869565,"47,95€",5,1
2959,Perfumes Mujer,Lattafa,Pure Oudi 100ml + Deo Vapo 50ml,Eau de parfum,"32,00€",37.875,"19,88€",5,1
2960,Perfumes Mujer,Alyssa Ashley,B-Girl Hip Hop,Eau de parfum,"20,00€",50.45,"9,91€",5,1
2961,Perfumes Mujer,Britney Spears,Believe,Eau de parfum,"60,00€",58.416666666666664,"24,95€",5,1
2962,Perfumes Mujer,Katy Perry,Royal Revolution,Eau de parfum,"26,00€",34.80769230769231,"16,95€",5,1
2963,Perfumes Mujer,Chanel,Chance Eau Tendre 3x20ml,Eau de toilette,"102,00€",22.59803921568627,"78,95€",5,1
2964,Perfumes Mujer,Luxana,Eau de Présent - Splash,Eau de toilette,"40,00€",25.125,"29,95€",5,1
2965,Perfumes Mujer,Pacha Ibiza,Set Pacha Ibiza 24/7 Vip 80ml + Body Lotion 75ml + 10ml,Eau de toilette,"17,00€",16.529411764705884,"14,19€",5,1
2966,Perfumes Mujer,Dolce & Gabbana,Dolce Peony,Eau de parfum,"69,00€",49.347826086956516,"34,95€",5,1
2967,Perfumes Mujer,Alvarez Gomez,Flores Mediterráneas Jazmín de Noche,Eau de toilette,"9,95€",30.150753768844226,"6,95€",5,1
2968,Perfumes Mujer,Montale,White Musk,Eau de parfum,"108,00€",16.712962962962962,"89,95€",5,1
2969,Perfumes Mujer,Hannibal Laguna,Set Satin Dolls 100ml + 30ml + Hair Mist 75ml,Eau de toilette,"18,00€",44.72222222222223,"9,95€",5,1
2970,Perfumes Mujer,Montale,Fougeres Marine,Eau de parfum,"81,00€",1.2962962962962905,"79,95€",5,1
2971,Perfumes Mujer,Roger&Gallet,Extrait de Cologne Magnolia Folie,,"62,00€",42.016129032258064,"35,95€",5,1
2972,Perfumes Mujer,Angel Schlesser,Les Eaux D'Un Instant Vibrant Sandalwood,Eau de toilette,"37,75€",20.662251655629134,"29,95€",5,1
2973,Perfumes Mujer,Van Cleef & Arpels,Collection Extraordinaire Neroli Amara,Eau de parfum,"142,00€",11.302816901408448,"125,95€",5,1
2974,Perfumes Mujer,Salvatore Ferragamo,Signorina Ribelle,Eau de parfum,"138,11€",56.592571138947214,"59,95€",5,1
2975,Perfumes Mujer,Carolina Herrera,Set 212 Heroes for Her 80ml + Body Lotion 100ml + Roll-On For Her 10ml,Eau de parfum,"130,00€",32.34615384615384,"87,95€",5,1
2976,Perfumes Mujer,Moschino,Fresh Couture,Eau de toilette,"54,00€",37.129629629629626,"33,95€",5,1
2977,Perfumes Mujer,Rochas,Rochas Femme,Eau de toilette,"80,00€",53.8125,"36,95€",5,1
2978,Perfumes Mujer,Sensai,The Silk,Eau de parfum,"122,00€",26.270491803278688,"89,95€",5,1
2979,Perfumes Mujer,Guerlain,Mon Guerlain Bloom Of Rose,Eau de toilette,"180,00€",50.02777777777778,"89,95€",5,1
2980,Perfumes Mujer,Agatha Ruiz de la Prada,Wow Girl,Eau de toilette,"24,70€",53.60323886639676,"11,46€",5,1
2981,Perfumes Mujer,Mancera,Aoud Blue Notes,Eau de parfum,"144,72€",44.73466003316749,"79,98€",5,1
2982,Perfumes Mujer,Puig,Set Paula 100ml + Hand cream 50ml,Eau de toilette,"15,00€",33.46666666666667,"9,98€",5,1
2983,Perfumes Mujer,Moschino,Set Toy 2 Buble Gum 50ml + Shower Gel 50ml + Body Lotion 50ml,,"80,00€",46.3125,"42,95€",5,1
2984,Perfumes Mujer,Guerlain,L'Heure Bleue,Eau de toilette,"112,00€",27.723214285714278,"80,95€",5,1
2985,Perfumes Mujer,Montale,Vanilla Extasy 100ml,Eau de parfum,"100,00€",30.049999999999997,"69,95€",5,1
2986,Perfumes Mujer,Viktor & Rolf,Bonbon,Eau de parfum,"151,79€",53.91659529613281,"69,95€",5,1
2987,Perfumes Mujer,Reminiscence,Musc,Eau de toilette,"54,00€",26.203703703703695,"39,85€",5,1
2988,Perfumes Mujer,Angel Schlesser,Les Eaux D'Un Instant Instinctive Marine,Eau de toilette,"37,75€",20.662251655629134,"29,95€",5,1
2989,Perfumes Mujer,Alvarez Gomez,Agua de Perfume Ambar Femme,Eau de parfum,"10,95€",9.132420091324207,"9,95€",5,1
2990,Perfumes Mujer,Alvarez Gomez,Set Agua de Colonia Concentrada 150ml + Spray Hidroalcoholico 150ml,Eau de cologne,"23,47€",44.823178525777585,"12,95€",5,1
2991,Perfumes Mujer,Guerlain,Vol de Nuit,Eau de toilette,"112,00€",30.401785714285708,"77,95€",5,1
2992,Perfumes Mujer,Aigner,Etienne Aigner pour Femme,Eau de parfum,"52,00€",35.846153846153854,"33,36€",5,1
2993,Perfumes Mujer,Lolita Lempicka,Sweet,Eau de parfum,"36,00€",30.138888888888886,"25,15€",5,1
2994,Perfumes Mujer,Moschino,Set Toy 2 Bubble Gum 100ml + 10ml + Biody Lotion 100ml + Shower Gel 100ml,Eau de toilette,"130,00€",49.26923076923077,"65,95€",5,1
2995,Perfumes Mujer,Tom Ford,Jasmin Rouge,Eau de parfum,"209,00€",4.808612440191396,"198,95€",5,1
2996,Perfumes Mujer,Chanel,Chance Eau Fraîche 3x20ml,Eau de toilette,"99,00€",9.141414141414145,"89,95€",5,1
2997,Perfumes Mujer,Adidas,Get Ready! For Her,Eau de toilette,"10,00€",37.5,"6,25€",5,1
2998,Perfumes Mujer,Van Cleef & Arpels,Precious Oud Collection Extraordinaire,Eau de parfum,"128,00€",1.6015625,"125,95€",5,1
2999,Perfumes Mujer,Dior,Miss Dior Esprit de Parfum Original,Eau de parfum,"135,00€",3.7407407407407476,"129,95€",5,1
3000,Perfumes Mujer,Chanel,Chanel Nº 5 - Recarga,Eau de parfum,"126,00€",23.365079365079367,"96,56€",5,1
3001,Perfumes Mujer,Cerruti,Image Woman,Eau de toilette,"60,00€",66.75,"19,95€",5,1
3002,Perfumes Mujer,Police,To Be Good Vibes,Eau de parfum,"31,00€",48.54838709677419,"15,95€",5,1
3003,Perfumes Mujer,Guerlain,Aqua Allegoria Orange Soleia,Eau de toilette,"155,85€",42.68848251523901,"89,32€",5,1
